header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_17520000000_0.126350/simulator_err.txt
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_45_46,791274
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_46_47,1757510
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_47_48,1579024
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_48_49,2503810
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_49_50,6401559
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_50_51,1349941
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_51_52,6703687
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_52_53,306001
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_53_54,1446460
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_54_55,469028
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_55_56,132014
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_56_57,117224
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_57_58,458344
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_58_59,68368
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_59_60,271749
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_60_61,73722
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_61_62,63427
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_62_63,48032
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_63_64,101727
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_64_65,29344
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_65_66,111992
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_66_67,50953
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_67_68,82207
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_68_69,35890
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_69_70,74256
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_70_71,39266
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_71_72,39316
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_72_73,38425
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_73_74,33393
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_74_75,40875
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_75_76,48667
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_76_77,52423
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_77_78,37688
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_78_79,70110
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_79_80,212818
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_mean,38
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_overflow,72271
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_sampled,45607593
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_sum,1775962152
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.util_underflow,0
core_with_l2.core.memBlock.lsq.loadQueue.virtualLoadQueue.utilization,1775962160
core_with_l2.core.memBlock.lsq.storeQueue.cmtEntryCnt,23364742
core_with_l2.core.memBlock.lsq.storeQueue.empty,9226173
core_with_l2.core.memBlock.lsq.storeQueue.exHalf,28555337
core_with_l2.core.memBlock.lsq.storeQueue.full,21461365
core_with_l2.core.memBlock.lsq.storeQueue.mmio_wb_blocked,0
core_with_l2.core.memBlock.lsq.storeQueue.mmio_wb_success,0
core_with_l2.core.memBlock.lsq.storeQueue.mmioCnt,0
core_with_l2.core.memBlock.lsq.storeQueue.mmioCycle,0
core_with_l2.core.memBlock.lsq.storeQueue.nCmtEntryCnt,1836264874
core_with_l2.core.memBlock.lsq.storeQueue.util_0_1,9226173
core_with_l2.core.memBlock.lsq.storeQueue.util_1_2,43507
core_with_l2.core.memBlock.lsq.storeQueue.util_2_3,203134
core_with_l2.core.memBlock.lsq.storeQueue.util_3_4,22221
core_with_l2.core.memBlock.lsq.storeQueue.util_4_5,193330
core_with_l2.core.memBlock.lsq.storeQueue.util_5_6,73456
core_with_l2.core.memBlock.lsq.storeQueue.util_6_7,170821
core_with_l2.core.memBlock.lsq.storeQueue.util_7_8,48692
core_with_l2.core.memBlock.lsq.storeQueue.util_8_9,165126
core_with_l2.core.memBlock.lsq.storeQueue.util_9_10,45859
core_with_l2.core.memBlock.lsq.storeQueue.util_10_11,1015729
core_with_l2.core.memBlock.lsq.storeQueue.util_11_12,145450
core_with_l2.core.memBlock.lsq.storeQueue.util_12_13,82354
core_with_l2.core.memBlock.lsq.storeQueue.util_13_14,135734
core_with_l2.core.memBlock.lsq.storeQueue.util_14_15,80304
core_with_l2.core.memBlock.lsq.storeQueue.util_15_16,225167
core_with_l2.core.memBlock.lsq.storeQueue.util_16_17,113711
core_with_l2.core.memBlock.lsq.storeQueue.util_17_18,188960
core_with_l2.core.memBlock.lsq.storeQueue.util_18_19,162770
core_with_l2.core.memBlock.lsq.storeQueue.util_19_20,303545
core_with_l2.core.memBlock.lsq.storeQueue.util_20_21,1400625
core_with_l2.core.memBlock.lsq.storeQueue.util_21_22,300060
core_with_l2.core.memBlock.lsq.storeQueue.util_22_23,310632
core_with_l2.core.memBlock.lsq.storeQueue.util_23_24,214084
core_with_l2.core.memBlock.lsq.storeQueue.util_24_25,197184
core_with_l2.core.memBlock.lsq.storeQueue.util_25_26,299989
core_with_l2.core.memBlock.lsq.storeQueue.util_26_27,129425
core_with_l2.core.memBlock.lsq.storeQueue.util_27_28,150616
core_with_l2.core.memBlock.lsq.storeQueue.util_28_29,115829
core_with_l2.core.memBlock.lsq.storeQueue.util_29_30,132662
core_with_l2.core.memBlock.lsq.storeQueue.util_30_31,915228
core_with_l2.core.memBlock.lsq.storeQueue.util_31_32,135784
core_with_l2.core.memBlock.lsq.storeQueue.util_32_33,104095
core_with_l2.core.memBlock.lsq.storeQueue.util_33_34,117100
core_with_l2.core.memBlock.lsq.storeQueue.util_34_35,102399
core_with_l2.core.memBlock.lsq.storeQueue.util_35_36,276632
core_with_l2.core.memBlock.lsq.storeQueue.util_36_37,96978
core_with_l2.core.memBlock.lsq.storeQueue.util_37_38,121398
core_with_l2.core.memBlock.lsq.storeQueue.util_38_39,94567
core_with_l2.core.memBlock.lsq.storeQueue.util_39_40,122719
core_with_l2.core.memBlock.lsq.storeQueue.util_40_41,827409
core_with_l2.core.memBlock.lsq.storeQueue.util_41_42,117038
core_with_l2.core.memBlock.lsq.storeQueue.util_42_43,103940
core_with_l2.core.memBlock.lsq.storeQueue.util_43_44,105381
core_with_l2.core.memBlock.lsq.storeQueue.util_44_45,96256
core_with_l2.core.memBlock.lsq.storeQueue.util_45_46,325271
core_with_l2.core.memBlock.lsq.storeQueue.util_46_47,91698
core_with_l2.core.memBlock.lsq.storeQueue.util_47_48,113148
core_with_l2.core.memBlock.lsq.storeQueue.util_48_49,97059
core_with_l2.core.memBlock.lsq.storeQueue.util_49_50,116014
core_with_l2.core.memBlock.lsq.storeQueue.util_50_51,794704
core_with_l2.core.memBlock.lsq.storeQueue.util_51_52,136534
core_with_l2.core.memBlock.lsq.storeQueue.util_52_53,125318
core_with_l2.core.memBlock.lsq.storeQueue.util_53_54,158189
core_with_l2.core.memBlock.lsq.storeQueue.util_54_55,144205
core_with_l2.core.memBlock.lsq.storeQueue.util_55_56,612077
core_with_l2.core.memBlock.lsq.storeQueue.util_56_57,184244
core_with_l2.core.memBlock.lsq.storeQueue.util_57_58,196178
core_with_l2.core.memBlock.lsq.storeQueue.util_58_59,178540
core_with_l2.core.memBlock.lsq.storeQueue.util_59_60,261331
core_with_l2.core.memBlock.lsq.storeQueue.util_60_61,879373
core_with_l2.core.memBlock.lsq.storeQueue.util_61_62,332088
core_with_l2.core.memBlock.lsq.storeQueue.util_62_63,166184
core_with_l2.core.memBlock.lsq.storeQueue.util_63_64,21461365
core_with_l2.core.memBlock.lsq.storeQueue.util_mean,40
core_with_l2.core.memBlock.lsq.storeQueue.util_overflow,9661913
core_with_l2.core.memBlock.lsq.storeQueue.util_sampled,45607593
core_with_l2.core.memBlock.lsq.storeQueue.util_sum,1859629606
core_with_l2.core.memBlock.lsq.storeQueue.util_underflow,0
core_with_l2.core.memBlock.lsq.storeQueue.utilization,1859629616
core_with_l2.core.memBlock.lsq.storeQueue.vaddr_match_failed,1639
core_with_l2.core.memBlock.lsq.storeQueue.vaddr_match_really_failed,0
core_with_l2.core.memBlock.lsq.storeQueue.validEntryCnt,1859629616
core_with_l2.core.memBlock.ptw.ptw.access_fault0,0
core_with_l2.core.memBlock.ptw.ptw.access_fault1,0
core_with_l2.core.memBlock.ptw.ptw.cache.access,222637
core_with_l2.core.memBlock.ptw.ptw.cache.access_first,215512
core_with_l2.core.memBlock.ptw.ptw.cache.l1_hit,7104
core_with_l2.core.memBlock.ptw.ptw.cache.l1_hit_first,4043
core_with_l2.core.memBlock.ptw.ptw.cache.l1_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.l1_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex0,169
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex1,266965
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex2,48832
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex3,64
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex4,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex5,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex6,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex7,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex8,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex9,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex10,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex11,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex12,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex13,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex14,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1AccessIndex15,0
core_with_l2.core.memBlock.ptw.ptw.cache.l1Refill,0
core_with_l2.core.memBlock.ptw.ptw.cache.l1Refill_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex0,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex1,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex2,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex3,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex4,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex5,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex6,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex7,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex8,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex9,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex10,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex11,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex12,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex13,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex14,0
core_with_l2.core.memBlock.ptw.ptw.cache.L1RefillIndex15,0
core_with_l2.core.memBlock.ptw.ptw.cache.l2_hit,95495
core_with_l2.core.memBlock.ptw.ptw.cache.l2_hit_first,94024
core_with_l2.core.memBlock.ptw.ptw.cache.l2_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.l2_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.L2AccessIndex0,82938
core_with_l2.core.memBlock.ptw.ptw.cache.L2AccessIndex1,74353
core_with_l2.core.memBlock.ptw.ptw.cache.L2AccessIndex2,74095
core_with_l2.core.memBlock.ptw.ptw.cache.L2AccessIndex3,74191
core_with_l2.core.memBlock.ptw.ptw.cache.l2Refill,2570
core_with_l2.core.memBlock.ptw.ptw.cache.l2Refill_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.L2RefillIndex0,587
core_with_l2.core.memBlock.ptw.ptw.cache.L2RefillIndex1,688
core_with_l2.core.memBlock.ptw.ptw.cache.L2RefillIndex2,630
core_with_l2.core.memBlock.ptw.ptw.cache.L2RefillIndex3,665
core_with_l2.core.memBlock.ptw.ptw.cache.l3_hit,120038
core_with_l2.core.memBlock.ptw.ptw.cache.l3_hit_first,117445
core_with_l2.core.memBlock.ptw.ptw.cache.l3_hit_pre,75883
core_with_l2.core.memBlock.ptw.ptw.cache.l3_hit_pre_first,75788
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex0,18758
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex1,18920
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex2,19061
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex3,18820
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex4,19022
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex5,19148
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex6,19109
core_with_l2.core.memBlock.ptw.ptw.cache.L3AccessIndex7,19154
core_with_l2.core.memBlock.ptw.ptw.cache.l3Refill,102029
core_with_l2.core.memBlock.ptw.ptw.cache.l3Refill_pre,53867
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex0,12689
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex1,12703
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex2,12787
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex3,12799
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex4,12778
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex5,12753
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex6,12716
core_with_l2.core.memBlock.ptw.ptw.cache.L3RefillIndex7,12804
core_with_l2.core.memBlock.ptw.ptw.cache.out_blocked,801921
core_with_l2.core.memBlock.ptw.ptw.cache.pre_access,93393
core_with_l2.core.memBlock.ptw.ptw.cache.pre_access_first,93393
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l1_hit,2719
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l1_hit_first,2719
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l1_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l1_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l2_hit,58720
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l2_hit_first,58720
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l2_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l2_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l3_hit,31954
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l3_hit_first,31954
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l3_hit_pre,20630
core_with_l2.core.memBlock.ptw.ptw.cache.pre_l3_hit_pre_first,20630
core_with_l2.core.memBlock.ptw.ptw.cache.pre_pte_hit,31954
core_with_l2.core.memBlock.ptw.ptw.cache.pre_pte_hit_first,31954
core_with_l2.core.memBlock.ptw.ptw.cache.pre_pte_hit_pre,20630
core_with_l2.core.memBlock.ptw.ptw.cache.pre_pte_hit_pre_first,20630
core_with_l2.core.memBlock.ptw.ptw.cache.pre_sp_hit,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_sp_hit_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_sp_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.pre_sp_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.pte_hit,120038
core_with_l2.core.memBlock.ptw.ptw.cache.pte_hit_first,117445
core_with_l2.core.memBlock.ptw.ptw.cache.pte_hit_pre,75883
core_with_l2.core.memBlock.ptw.ptw.cache.pte_hit_pre_first,75788
core_with_l2.core.memBlock.ptw.ptw.cache.rwHarzad,179236
core_with_l2.core.memBlock.ptw.ptw.cache.sp_hit,0
core_with_l2.core.memBlock.ptw.ptw.cache.sp_hit_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.sp_hit_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.sp_hit_pre_first,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex0,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex1,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex2,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex3,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex4,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex5,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex6,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex7,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex8,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex9,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex10,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex11,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex12,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex13,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex14,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPAccessIndex15,0
core_with_l2.core.memBlock.ptw.ptw.cache.spRefill,0
core_with_l2.core.memBlock.ptw.ptw.cache.spRefill_pre,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex0,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex1,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex2,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex3,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex4,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex5,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex6,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex7,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex8,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex9,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex10,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex11,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex12,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex13,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex14,0
core_with_l2.core.memBlock.ptw.ptw.cache.SPRefillIndex15,0
core_with_l2.core.memBlock.ptw.ptw.llptw.blocked_in,801921
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state0,2063
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state1,109175
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state2,0
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state3,39965
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state4,293
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state5,0
core_with_l2.core.memBlock.ptw.ptw.llptw.enq_state6,0
core_with_l2.core.memBlock.ptw.ptw.llptw.llptw_in_block,801921
core_with_l2.core.memBlock.ptw.ptw.llptw.llptw_in_count,151496
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_count,102029
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_cycle,8347958
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util0,45505565
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util1,102029
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util2,0
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util3,0
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util4,0
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util5,0
core_with_l2.core.memBlock.ptw.ptw.llptw.mem_util6,0
core_with_l2.core.memBlock.ptw.ptw.llptw.util0,37160856
core_with_l2.core.memBlock.ptw.ptw.llptw.util1,3019957
core_with_l2.core.memBlock.ptw.ptw.llptw.util2,1854244
core_with_l2.core.memBlock.ptw.ptw.llptw.util3,1130409
core_with_l2.core.memBlock.ptw.ptw.llptw.util4,680521
core_with_l2.core.memBlock.ptw.ptw.llptw.util5,590833
core_with_l2.core.memBlock.ptw.ptw.llptw.util6,1170774
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util0,37259636
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util1,2998933
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util2,1837614
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util3,1131434
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util4,691227
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util5,567708
core_with_l2.core.memBlock.ptw.ptw.llptw.waiting_util6,1121042
core_with_l2.core.memBlock.ptw.ptw.llptw_ppn_af0,0
core_with_l2.core.memBlock.ptw.ptw.llptw_ppn_af1,0
core_with_l2.core.memBlock.ptw.ptw.mem_count,104599
core_with_l2.core.memBlock.ptw.ptw.mem_cycle,8385740
core_with_l2.core.memBlock.ptw.ptw.mem_req_util0,37221854
core_with_l2.core.memBlock.ptw.ptw.mem_req_util1,3686871
core_with_l2.core.memBlock.ptw.ptw.mem_req_util2,2412994
core_with_l2.core.memBlock.ptw.ptw.mem_req_util3,1126875
core_with_l2.core.memBlock.ptw.ptw.mem_req_util4,997330
core_with_l2.core.memBlock.ptw.ptw.mem_req_util5,160013
core_with_l2.core.memBlock.ptw.ptw.mem_req_util6,1657
core_with_l2.core.memBlock.ptw.ptw.mem_req_util7,0
core_with_l2.core.memBlock.ptw.ptw.prefetch.l2tlb_prefetch_input_count,173855
core_with_l2.core.memBlock.ptw.ptw.prefetch.l2tlb_prefetch_output_count,93393
core_with_l2.core.memBlock.ptw.ptw.prefetch.l2tlb_prefetch_valid_count,94975
core_with_l2.core.memBlock.ptw.ptw.ptw.fsm_busy,117039
core_with_l2.core.memBlock.ptw.ptw.ptw.fsm_count,2570
core_with_l2.core.memBlock.ptw.ptw.ptw.fsm_count_source0,0
core_with_l2.core.memBlock.ptw.ptw.ptw.fsm_count_source1,2570
core_with_l2.core.memBlock.ptw.ptw.ptw.fsm_idle,45490555
core_with_l2.core.memBlock.ptw.ptw.ptw.mem_blocked,0
core_with_l2.core.memBlock.ptw.ptw.ptw.mem_count,2570
core_with_l2.core.memBlock.ptw.ptw.ptw.mem_cycle,106075
core_with_l2.core.memBlock.ptw.ptw.ptw.ptw_ppn_af,0
core_with_l2.core.memBlock.ptw.ptw.ptw.resp_blocked,0
core_with_l2.core.memBlock.ptw.ptw.req_blocked_by_mq,2838
core_with_l2.core.memBlock.ptw.ptw.req_blocked_count_0,0
core_with_l2.core.memBlock.ptw.ptw.req_blocked_count_1,147134
core_with_l2.core.memBlock.ptw.ptw.req_count0,0
core_with_l2.core.memBlock.ptw.ptw.req_count1,212942
core_with_l2.core.memBlock.sbuffer.coh_timeout,0
core_with_l2.core.memBlock.sbuffer.dcache_req_fire,1533076
core_with_l2.core.memBlock.sbuffer.dcache_req_valid,1787108
core_with_l2.core.memBlock.sbuffer.do_uarch_drain,0
core_with_l2.core.memBlock.sbuffer.evenCanInsert,45604415
core_with_l2.core.memBlock.sbuffer.mainpipe_resp_valid,1519877
core_with_l2.core.memBlock.sbuffer.oddCanInsert,45604242
core_with_l2.core.memBlock.sbuffer.prefetcher.serializer.canNotEnqueue,0
core_with_l2.core.memBlock.sbuffer.prefetcher.serializer.full,0
